From,To,Datetime,Duration(seconds),Cell Tower,ID
343,1,20060603 1504,813,9,20009
1,99,20060603 1505,724,11,20011
43,14,20060603 1505,1160,15,20015
123,212,20060603 1505,1157,25,20025
27,2,20060603 1507,1479,8,20008
58,186,20060603 1507,1040,17,20017
17,11,20060603 1508,934,15,20015
81,142,20060603 1511,800,7,20007
174,158,20060603 1512,1170,30,20030
190,266,20060603 1514,1055,9,20009
263,9,20060603 1515,695,30,20030
111,41,20060603 1516,725,29,20029
303,131,20060603 1516,1125,26,20026
83,61,20060603 1517,1375,12,20012
169,61,20060603 1522,1631,28,20028
254,136,20060603 1522,1495,11,20011
374,157,20060603 1523,781,16,20016
8,16,20060603 1525,1049,29,20029
76,71,20060603 1527,809,29,20029
185,91,20060603 1527,991,13,20013
88,79,20060603 1528,1405,29,20029
119,271,20060603 1529,1106,20,20020
281,137,20060603 1529,492,28,20028
131,283,20060603 1535,1456,22,20022
380,363,20060603 1536,1082,29,20029
235,158,20060603 1538,851,25,20025
290,92,20060603 1538,1018,10,20010
158,338,20060603 1539,1360,22,20022
231,267,20060603 1539,1068,13,20013
333,375,20060603 1540,1609,4,20004
248,7,20060603 1544,871,16,20016
43,127,20060603 1546,1079,24,20024
358,103,20060603 1547,1044,30,20030
5,200,20060603 1548,998,30,20030
282,13,20060603 1549,1339,14,20014
32,0,20060603 1550,1300,29,20029
119,259,20060603 1550,949,20,20020
108,7,20060603 1553,1073,9,20009
192,151,20060603 1556,917,11,20011
216,12,20060603 1556,1595,29,20029
305,293,20060603 1557,889,19,20019
137,20,20060603 1558,611,29,20029
362,1,20060603 1558,1094,9,20009
304,4,20060603 1559,802,15,20015
14,355,20060603 1600,1039,10,20010
41,73,20060603 1602,1219,28,20028
287,244,20060603 1602,870,11,20011
339,26,20060603 1602,1617,11,20011
28,5,20060603 1604,884,22,20022
80,1,20060603 1604,1171,12,20012
276,1,20060603 1604,1402,29,20029
323,202,20060603 1604,1138,29,20029
317,30,20060603 1605,1404,11,20011
225,319,20060603 1606,694,30,20030
66,372,20060603 1607,1255,29,20029
175,158,20060603 1607,1202,30,20030
315,56,20060603 1609,1164,28,20028
70,188,20060603 1610,907,20,20020
287,244,20060603 1610,737,11,20011
252,54,20060603 1611,1444,29,20029
90,110,20060603 1612,802,15,20015
229,264,20060603 1614,1037,13,20013
280,199,20060603 1614,1285,29,20029
337,41,20060603 1614,1226,28,20028
256,1,20060603 1615,1145,14,20014
227,296,20060603 1616,789,16,20016
172,297,20060603 1617,472,9,20009
185,91,20060603 1617,567,13,20013
395,48,20060603 1617,968,11,20011
305,293,20060603 1618,900,6,20006
355,0,20060603 1618,1385,15,20015
63,1,20060603 1620,1282,11,20011
255,87,20060603 1620,1472,28,20028
19,1,20060603 1622,1266,30,20030
165,34,20060603 1622,1269,29,20029
21,133,20060603 1623,803,9,20009
39,23,20060603 1623,1587,9,20009
118,55,20060603 1623,568,6,20006
42,0,20060603 1625,1424,16,20016
191,120,20060603 1625,789,22,20022
372,89,20060603 1625,877,13,20013
383,5,20060603 1626,935,10,20010
120,20,20060603 1627,1308,15,20015
314,250,20060603 1630,1738,27,20027
161,54,20060603 1631,925,10,20010
174,221,20060603 1631,1652,30,20030
259,119,20060603 1631,1477,30,20030
310,54,20060603 1633,1393,28,20028
54,310,20060603 1636,1154,29,20029
124,9,20060603 1636,1854,1,20001
232,40,20060603 1636,1184,30,20030
37,5,20060603 1637,1726,22,20022
308,198,20060603 1637,922,29,20029
65,32,20060603 1638,1208,9,20009
249,138,20060603 1638,984,28,20028
149,144,20060603 1639,888,15,20015
27,2,20060603 1643,1304,8,20008
134,1,20060603 1644,672,23,20023
181,19,20060603 1645,1402,29,20029
292,96,20060603 1645,1304,13,20013
302,109,20060603 1645,847,15,20015
292,1,20060603 1646,1515,11,20011
199,282,20060603 1647,1082,22,20022
61,393,20060603 1648,590,28,20028
56,315,20060603 1649,1096,22,20022
69,387,20060603 1649,578,7,20007
316,52,20060603 1649,1126,4,20004
355,14,20060603 1649,1592,28,20028
38,119,20060603 1650,1273,1,20001
255,87,20060603 1653,701,4,20004
288,56,20060603 1654,1691,30,20030
51,307,20060603 1655,1398,11,20011
177,70,20060603 1656,1225,21,20021
297,172,20060603 1656,1400,22,20022
2,68,20060603 1658,1321,29,20029
204,93,20060603 1658,772,8,20008
368,197,20060603 1658,1099,12,20012
81,41,20060603 1701,1353,7,20007
8,195,20060603 1704,978,12,20012
169,61,20060603 1704,1301,4,20004
372,89,20060603 1704,646,27,20027
396,81,20060603 1705,1052,18,20018
391,211,20060603 1706,789,30,20030
363,134,20060603 1708,1256,29,20029
341,112,20060603 1710,1506,21,20021
226,390,20060603 1711,896,15,20015
266,190,20060603 1712,1539,11,20011
281,137,20060603 1712,705,29,20029
227,1,20060603 1713,1011,29,20029
359,96,20060603 1713,1533,25,20025
395,48,20060603 1714,1132,11,20011
157,5,20060603 1715,1025,1,20001
317,30,20060603 1715,780,11,20011
39,23,20060603 1717,1051,9,20009
314,5,20060603 1719,677,27,20027
128,14,20060603 1724,935,11,20011
150,67,20060603 1726,1336,16,20016
399,3,20060603 1726,1082,4,20004
331,134,20060603 1727,1012,15,20015
399,90,20060603 1727,1110,4,20004
152,69,20060603 1729,1187,15,20015
344,61,20060603 1729,625,23,20023
385,179,20060603 1729,668,19,20019
75,177,20060603 1730,951,15,20015
330,325,20060603 1730,1108,27,20027
346,120,20060603 1731,855,28,20028
246,5,20060603 1732,483,17,20017
273,162,20060603 1734,1010,29,20029
312,275,20060603 1734,932,29,20029
46,242,20060603 1735,374,30,20030
61,97,20060603 1738,1611,28,20028
204,398,20060603 1738,1135,8,20008
348,163,20060603 1738,1359,23,20023
381,12,20060603 1738,870,9,20009
174,369,20060603 1739,1551,30,20030
258,132,20060603 1739,1832,29,20029
349,23,20060603 1739,1589,1,20001
187,66,20060603 1740,692,30,20030
369,320,20060603 1740,1186,25,20025
281,1,20060603 1741,772,29,20029
2,200,20060603 1742,1173,29,20029
51,12,20060603 1742,624,16,20016
61,33,20060603 1743,1431,28,20028
37,293,20060603 1745,911,22,20022
153,1,20060603 1745,1190,1,20001
200,5,20060603 1745,781,29,20029
176,54,20060603 1746,1336,15,20015
41,46,20060603 1749,1210,28,20028
15,72,20060603 1750,1344,7,20007
208,3,20060603 1750,1490,22,20022
97,5,20060603 1751,1071,22,20022
256,1,20060603 1751,816,20,20020
89,91,20060603 1753,717,11,20011
251,9,20060603 1753,929,13,20013
334,302,20060603 1754,887,11,20011
338,332,20060603 1755,1745,21,20021
358,30,20060603 1756,1932,30,20030
172,375,20060603 1759,928,9,20009
156,101,20060603 1801,1410,21,20021
102,75,20060603 1803,1444,8,20008
169,61,20060603 1803,1287,4,20004
348,5,20060603 1805,796,15,20015
30,5,20060603 1806,1104,18,20018
121,21,20060603 1807,1056,28,20028
302,24,20060603 1807,1430,15,20015
65,4,20060603 1808,1010,9,20009
240,269,20060603 1809,1095,17,20017
320,369,20060603 1810,1041,16,20016
224,71,20060603 1811,910,24,20024
352,32,20060603 1812,1767,16,20016
166,154,20060603 1813,1212,11,20011
175,0,20060603 1814,1676,30,20030
267,5,20060603 1815,1323,30,20030
249,138,20060603 1816,877,28,20028
154,48,20060603 1817,1060,13,20013
39,14,20060603 1818,713,10,20010
350,19,20060603 1818,1584,24,20024
144,54,20060603 1819,1328,16,20016
140,0,20060603 1820,1082,15,20015
248,336,20060603 1821,852,16,20016
136,344,20060603 1823,370,29,20029
303,13,20060603 1823,1090,26,20026
130,168,20060603 1826,662,28,20028
55,164,20060603 1827,1225,27,20027
58,186,20060603 1827,1007,17,20017
155,5,20060603 1827,1099,28,20028
350,305,20060603 1828,1601,1,20001
322,146,20060603 1829,859,25,20025
380,120,20060603 1830,573,29,20029
333,375,20060603 1831,1163,4,20004
172,232,20060603 1833,1506,9,20009
173,120,20060603 1833,314,15,20015
171,51,20060603 1834,1464,13,20013
56,288,20060603 1836,939,22,20022
138,21,20060603 1837,1409,29,20029
375,333,20060603 1837,897,15,20015
123,19,20060603 1838,984,13,20013
54,161,20060603 1839,971,29,20029
8,16,20060603 1840,508,29,20029
81,142,20060603 1842,1044,10,20010
104,11,20060603 1844,998,7,20007
127,43,20060603 1844,1230,3,20003
183,17,20060603 1846,1266,1,20001
298,115,20060603 1847,1938,21,20021
383,92,20060603 1847,717,7,20007
197,368,20060603 1849,890,29,20029
189,361,20060603 1850,636,11,20011
266,190,20060603 1850,832,11,20011
66,14,20060603 1851,1705,28,20028
123,30,20060603 1858,991,13,20013
246,16,20060603 1859,1166,7,20007
0,109,20060603 1900,1258,21,20021
338,158,20060603 1901,1075,21,20021
42,19,20060603 1904,1016,16,20016
373,61,20060603 1904,574,29,20029
186,220,20060603 1906,1655,19,20019
211,391,20060603 1906,1120,22,20022
122,73,20060603 1908,863,6,20006
149,138,20060603 1909,1532,15,20015
144,54,20060603 1910,927,16,20016
169,61,20060603 1912,808,28,20028
195,245,20060603 1912,1036,15,20015
295,26,20060603 1912,1054,30,20030
95,7,20060603 1913,909,11,20011
273,0,20060603 1914,876,29,20029
385,179,20060603 1914,693,19,20019
392,27,20060603 1914,556,9,20009
208,3,20060603 1915,1235,17,20017
172,72,20060603 1917,1146,9,20009
176,148,20060603 1917,905,18,20018
298,144,20060603 1917,1056,22,20022
303,13,20060603 1918,806,26,20026
7,253,20060603 1919,1141,16,20016
302,334,20060603 1920,1302,11,20011
49,184,20060603 1922,1527,13,20013
313,97,20060603 1922,1660,13,20013
72,35,20060603 1923,796,27,20027
385,90,20060603 1926,878,19,20019
48,129,20060603 1927,707,28,20028
314,5,20060603 1927,574,27,20027
173,120,20060603 1929,886,28,20028
375,172,20060603 1929,1374,15,20015
255,87,20060603 1931,1040,4,20004
299,52,20060603 1931,1175,16,20016
33,13,20060603 1932,980,28,20028
78,52,20060603 1934,182,4,20004
168,130,20060603 1936,991,25,20025
191,178,20060603 1936,803,22,20022
363,134,20060603 1938,1010,29,20029
267,231,20060603 1939,563,15,20015
178,23,20060603 1940,1191,11,20011
88,79,20060603 1941,1096,29,20029
291,194,20060603 1942,1241,28,20028
0,42,20060603 1944,1757,7,20007
366,5,20060603 1946,1108,23,20023
4,45,20060603 1947,627,15,20015
350,305,20060603 1951,685,1,20001
89,91,20060603 1953,1324,11,20011
157,5,20060603 1955,916,1,20001
290,92,20060603 1955,1359,18,20018
33,2,20060603 1956,1393,16,20016
281,1,20060603 2001,1463,29,20029
331,78,20060603 2002,1177,11,20011
184,5,20060603 2005,1210,13,20013
375,333,20060603 2006,1387,15,20015
150,5,20060603 2009,764,16,20016
260,24,20060603 2009,1512,16,20016
148,110,20060603 2010,1099,12,20012
324,120,20060603 2010,1192,22,20022
95,171,20060603 2011,1006,11,20011
1,200,20060603 2012,987,11,20011
14,39,20060603 2013,1151,10,20010
228,92,20060603 2015,1213,2,20002
386,247,20060603 2016,873,11,20011
201,18,20060603 2024,1292,9,20009
175,0,20060603 2025,1248,30,20030
193,42,20060603 2025,662,2,20002
364,260,20060603 2026,1199,24,20024
369,174,20060603 2026,1527,25,20025
226,390,20060603 2030,236,15,20015
312,38,20060603 2031,1564,12,20012
377,117,20060603 2031,760,13,20013
239,247,20060603 2033,1326,4,20004
165,1,20060603 2035,963,29,20029
29,58,20060603 2037,816,8,20008
355,14,20060603 2037,602,15,20015
70,188,20060603 2038,617,22,20022
21,5,20060603 2044,997,9,20009
55,164,20060603 2045,1340,27,20027
62,93,20060603 2045,1116,4,20004
384,189,20060603 2045,1087,9,20009
50,0,20060603 2047,1267,15,20015
282,199,20060603 2049,1062,19,20019
89,372,20060603 2052,1049,11,20011
136,60,20060603 2052,1032,29,20029
81,396,20060603 2058,903,7,20007
74,44,20060603 2059,949,28,20028
289,2,20060603 2059,1301,7,20007
373,41,20060603 2059,843,15,20015
327,42,20060603 2100,772,13,20013
357,158,20060603 2100,1116,25,20025
297,15,20060603 2102,480,22,20022
27,257,20060603 2105,750,8,20008
42,0,20060603 2105,1100,16,20016
217,296,20060603 2105,342,22,20022
286,92,20060603 2105,947,15,20015
68,50,20060603 2108,1062,16,20016
322,1,20060603 2110,903,25,20025
34,2,20060603 2111,623,21,20021
73,41,20060603 2113,637,21,20021
380,363,20060603 2114,1039,29,20029
97,211,20060603 2117,577,22,20022
59,11,20060603 2118,341,11,20011
242,1,20060603 2119,721,11,20011
133,178,20060603 2120,1597,22,20022
303,13,20060603 2121,1241,7,20007
225,35,20060603 2123,1071,30,20030
267,231,20060603 2124,1062,30,20030
371,60,20060603 2125,1071,19,20019
279,198,20060603 2126,956,15,20015
364,113,20060603 2127,1099,1,20001
230,8,20060603 2128,905,28,20028
247,103,20060603 2129,1036,2,20002
156,85,20060603 2131,576,20,20020
297,172,20060603 2131,583,22,20022
73,122,20060603 2132,498,21,20021
284,260,20060603 2132,920,22,20022
85,86,20060603 2135,1006,30,20030
54,310,20060603 2141,891,29,20029
8,5,20060603 2145,1135,29,20029
284,260,20060603 2146,935,19,20019
387,267,20060603 2146,1072,28,20028
38,119,20060603 2150,1609,1,20001
315,56,20060603 2151,273,28,20028
154,202,20060603 2153,1063,13,20013
388,19,20060603 2153,1588,11,20011
242,1,20060603 2155,603,9,20009
6,5,20060603 2157,1156,16,20016
237,1,20060603 2200,1297,20,20020
289,45,20060603 2200,900,4,20004
208,192,20060603 2203,594,22,20022
40,360,20060603 2205,738,1,20001
58,38,20060603 2209,1032,17,20017
108,13,20060603 2209,1439,9,20009
381,199,20060603 2209,1064,29,20029
204,90,20060603 2210,686,8,20008
50,93,20060603 2211,437,15,20015
377,92,20060603 2211,703,13,20013
381,199,20060603 2213,1509,29,20029
153,1,20060603 2216,918,1,20001
299,260,20060603 2217,895,29,20029
16,8,20060603 2219,1401,11,20011
139,318,20060603 2219,1042,1,20001
258,132,20060603 2220,1251,29,20029
258,132,20060603 2221,923,29,20029
349,7,20060603 2225,782,1,20001
27,54,20060603 2226,1387,8,20008
328,142,20060603 2226,909,30,20030
348,5,20060603 2226,691,15,20015
374,157,20060603 2230,355,16,20016
123,19,20060603 2232,728,13,20013
34,3,20060603 2233,747,21,20021
341,357,20060603 2237,1347,21,20021
344,389,20060603 2237,484,27,20027
165,1,20060603 2239,940,29,20029
291,204,20060603 2239,1022,28,20028
395,48,20060603 2240,892,11,20011
165,1,20060603 2241,963,29,20029
217,296,20060603 2241,951,22,20022
16,166,20060603 2243,1129,11,20011
59,113,20060603 2245,1472,15,20015
293,305,20060603 2246,816,22,20022
335,14,20060603 2247,971,10,20010
137,286,20060603 2249,1250,29,20029
126,85,20060603 2253,1431,4,20004
310,61,20060603 2253,900,15,20015
47,231,20060603 2302,1079,28,20028
266,190,20060603 2302,874,11,20011
113,5,20060603 2303,1281,15,20015
122,73,20060603 2303,722,6,20006
217,129,20060603 2303,642,6,20006
298,115,20060603 2303,337,22,20022
41,73,20060603 2304,826,13,20013
34,258,20060603 2306,1195,15,20015
42,203,20060603 2307,1454,16,20016
196,118,20060603 2310,1649,11,20011
172,1,20060603 2311,1541,9,20009
262,137,20060603 2311,1226,22,20022
387,69,20060603 2311,1281,28,20028
217,296,20060603 2312,1735,22,20022
263,9,20060603 2312,1296,30,20030
20,19,20060603 2313,641,30,20030
372,89,20060603 2315,885,13,20013
39,23,20060603 2316,869,10,20010
42,363,20060603 2318,981,13,20013
196,368,20060603 2318,1167,11,20011
262,19,20060603 2320,1356,22,20022
337,18,20060603 2320,367,28,20028
49,26,20060603 2322,639,28,20028
16,9,20060603 2323,699,11,20011
377,117,20060603 2325,888,13,20013
305,350,20060603 2327,132,6,20006
371,1,20060603 2328,1082,22,20022
366,5,20060603 2332,1023,23,20023
36,53,20060603 2333,1172,28,20028
185,229,20060603 2337,577,29,20029
327,42,20060603 2338,1589,13,20013
163,44,20060603 2339,1482,21,20021
169,79,20060603 2339,737,4,20004
348,5,20060603 2339,1246,15,20015
282,13,20060603 2340,1812,19,20019
338,332,20060603 2340,680,15,20015
238,209,20060603 2341,1617,12,20012
346,1,20060603 2344,733,28,20028
202,221,20060603 2345,1006,22,20022
95,7,20060603 2346,1304,11,20011
326,90,20060603 2346,1328,18,20018
240,0,20060603 2347,758,17,20017
15,14,20060603 2348,811,23,20023
26,49,20060603 2348,937,12,20012
78,331,20060603 2348,774,16,20016
382,350,20060603 2349,1422,15,20015
41,81,20060603 2353,991,28,20028
178,23,20060603 2354,748,9,20009
374,13,20060603 2354,774,16,20016
246,16,20060603 2355,888,7,20007
267,5,20060603 2355,826,15,20015
63,15,20060603 2356,1364,11,20011
252,54,20060603 2357,1207,29,20029
386,247,20060603 2357,926,11,20011
47,206,20060603 2358,1127,13,20013
388,34,20060603 2358,871,15,20015
0,112,20060603 2359,887,21,20021
386,247,20060603 2359,725,11,20011
82,103,20060604 0011,763,13,20013
121,8,20060604 0012,1192,9,20009
202,221,20060604 0012,920,22,20022
383,92,20060604 0015,751,7,20007
248,7,20060604 0018,1156,16,20016
358,392,20060604 0020,1506,30,20030
317,123,20060604 0023,932,11,20011
238,209,20060604 0025,925,29,20029
255,10,20060604 0038,902,28,20028
338,158,20060604 0055,1286,21,20021
38,164,20060604 0108,776,1,20001
288,56,20060604 0118,886,30,20030
124,2,20060604 0119,1266,1,20001
333,41,20060604 0119,883,8,20008
175,158,20060604 0120,604,30,20030
264,54,20060604 0123,556,29,20029
63,15,20060604 0135,1126,11,20011
56,163,20060604 0140,911,22,20022
135,12,20060604 0142,1004,13,20013
230,8,20060604 0144,754,28,20028
338,158,20060604 0144,381,21,20021
220,277,20060604 0149,844,6,20006
218,97,20060604 0153,1143,30,20030
317,123,20060604 0157,998,11,20011
164,55,20060604 0158,488,30,20030
221,202,20060604 0201,1255,27,20027
277,220,20060604 0211,879,16,20016
247,239,20060604 0216,1000,2,20002
191,120,20060604 0219,879,22,20022
224,34,20060604 0225,1041,25,20025
303,131,20060604 0230,1190,7,20007
77,285,20060604 0242,1365,15,20015
47,24,20060604 0252,943,13,20013
106,3,20060604 0255,1082,24,20024
258,34,20060604 0300,479,29,20029
31,5,20060604 0302,1404,30,20030
53,36,20060604 0315,646,16,20016
178,191,20060604 0329,1354,9,20009
262,137,20060604 0344,1135,22,20022
106,3,20060604 0350,938,1,20001
168,2,20060604 0351,930,25,20025
35,87,20060604 0355,810,15,20015
226,168,20060604 0413,1512,30,20030
331,134,20060604 0415,976,11,20011
22,26,20060604 0422,723,25,20025
73,41,20060604 0422,1312,21,20021
4,10,20060604 0424,1177,15,20015
342,158,20060604 0425,1321,29,20029
18,59,20060604 0435,1376,4,20004
236,13,20060604 0435,1011,1,20001
152,329,20060604 0437,1319,15,20015
369,320,20060604 0449,1025,25,20025
125,27,20060604 0451,1513,12,20012
139,318,20060604 0451,775,1,20001
270,2,20060604 0451,869,27,20027
66,159,20060604 0456,1206,28,20028
366,30,20060604 0458,1247,7,20007
209,13,20060604 0507,1182,28,20028
61,154,20060604 0513,1138,28,20028
348,5,20060604 0516,1294,15,20015
293,51,20060604 0517,1260,22,20022
242,46,20060604 0520,985,9,20009
222,24,20060604 0521,1100,10,20010
27,54,20060604 0530,335,8,20008
224,34,20060604 0533,1089,25,20025
66,198,20060604 0536,526,28,20028
228,3,20060604 0542,595,2,20002
